2 16 18 60 67 75 85 124 156 162 166 169 171 181 185 189 198 218 261 266 278 289 320 2298 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4508 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4951 4954 5947 6857 6869 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
3 15 18 58 71 74 90 112 161 163 164 170 171 181 185 189 198 253 261 266 278 287 331 1388 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4519 4526 4568 4681 4781 4787 4801 4809 4844 4934 4938 4941 4947 5564 6821 6858 6869 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
3 16 18 57 71 76 90 112 155 163 168 170 171 181 185 189 198 253 261 266 279 285 331 1388 2301 2355 2403 3404 3405 4405 4410 4415 4427 4429 4431 4433 4435 4437 4439 4441 4492 4495 4498 4501 4504 4518 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4946 4954 5947 6857 6867 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
1 15 18 60 67 76 85 112 156 162 164 169 171 181 185 189 198 253 261 266 278 291 320 1321 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4519 4526 4568 4681 4781 4787 4801 4812 4864 4934 4938 4941 4947 5014 6532 6858 6868 6908 6963 7027 7037 7047 7058 7063 7073 7083 7093 7103 7116 
2 16 18 60 67 74 85 126 156 162 166 169 171 181 185 189 198 204 261 266 278 291 321 1349 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4508 4524 4527 4528 4628 4728 4786 4799 4808 4834 4934 4940 4941 4952 4954 5947 6857 6869 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
3 16 18 58 71 76 90 112 161 163 168 170 171 181 185 189 198 253 261 266 279 287 320 1321 2301 2355 2403 3404 3405 4405 4410 4415 4427 4429 4431 4433 4435 4437 4439 4441 4492 4495 4500 4503 4505 4518 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4946 4954 5947 6857 6867 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
3 15 18 57 71 74 90 112 155 163 164 170 171 181 185 189 198 253 261 266 279 284 320 1321 2301 2355 2403 3404 3405 4405 4410 4415 4427 4429 4431 4433 4435 4437 4439 4441 4492 4495 4498 4501 4504 4518 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4946 4954 5947 6857 6867 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
1 16 18 63 69 76 85 112 159 162 168 169 171 181 185 189 198 253 261 266 278 286 331 1390 2301 2355 2404 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4505 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4952 4954 5947 6857 6869 6870 6923 7023 7037 7043 7058 7063 7077 7086 7093 7103 7113 
1 16 18 62 69 76 85 112 159 162 168 169 171 181 185 189 199 253 261 266 278 292 381 1396 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4507 4519 4526 4568 4681 4781 4787 4800 4816 4849 4934 4938 4941 4947 5804 5961 6861 6868 6922 6963 7027 7037 7047 7058 7063 7074 7083 7093 7103 7113 
1 16 18 64 68 76 85 112 158 162 168 169 171 181 185 189 198 253 261 266 278 291 321 1387 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4506 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4951 4954 5947 6857 6869 6870 6923 7023 7037 7043 7058 7063 7077 7086 7093 7106 7113 
1 16 18 65 68 76 85 126 158 162 168 169 171 181 185 189 198 216 261 266 278 291 1298 2298 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4493 4497 4500 4503 4508 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4952 4954 5947 6857 6869 6870 6923 7023 7037 7043 7058 7063 7077 7086 7093 7103 7113 
11 15 18 64 67 77 85 112 157 162 164 169 171 181 185 189 198 253 261 266 278 286 1298 2298 2301 2355 2403 3404 3405 4405 4412 4425 4427 4429 4431 4433 4435 4438 4439 4446 4494 4497 4500 4502 4504 4524 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4952 4954 5947 6857 6869 6870 6923 7023 7036 7043 7058 7063 7073 7086 7093 7103 7113 
12 16 18 63 67 76 85 126 157 162 168 169 171 181 185 189 198 206 261 266 278 291 1298 2298 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4493 4497 4499 4502 4509 4524 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4952 4954 5947 6857 6869 6870 6923 7023 7036 7043 7058 7063 7073 7086 7093 7103 7115 
1 16 18 60 71 75 85 126 161 162 168 169 171 181 185 189 198 241 261 266 278 295 310 2298 2301 2355 2419 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4493 4497 4500 4503 4505 4519 4526 4568 4681 4781 4787 4800 4818 4844 4934 4938 4941 4947 5545 6320 6858 6868 6905 6963 7026 7036 7046 7058 7063 7075 7083 7093 7103 7113 
1 15 18 65 67 76 85 124 156 162 164 169 171 181 185 189 199 255 261 266 278 290 1239 2298 2300 2302 2402 3404 3405 4405 4412 4426 4427 4429 4431 4433 4435 4437 4440 4445 4494 4497 4500 4503 4504 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4952 4954 5947 6857 6869 6870 6923 7023 7037 7043 7058 7063 7077 7086 7093 7106 7113 
2 16 18 64 67 76 85 126 156 162 168 169 171 181 185 189 199 208 261 266 278 295 1239 2298 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4509 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4952 4954 5947 6857 6869 6870 6923 7023 7037 7043 7058 7063 7077 7086 7093 7106 7113 
1 15 18 64 67 76 85 125 156 162 164 169 171 181 185 189 198 240 261 266 278 291 441 2298 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4952 4954 5947 6857 6869 6870 6923 7023 7037 7043 7058 7063 7077 7086 7093 7103 7113 
2 16 18 64 67 75 85 112 156 162 168 169 171 181 185 189 198 253 261 266 278 292 349 2298 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4506 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4952 4954 5947 6857 6869 6870 6923 7023 7036 7043 7058 7063 7074 7086 7093 7103 7113 
1 15 18 61 69 76 85 112 159 162 164 169 171 181 185 189 198 253 261 266 278 292 388 2298 2301 2355 2403 3404 3405 4405 4412 4419 4427 4429 4432 4433 4435 4437 4439 4444 4494 4497 4500 4503 4504 4519 4526 4568 4681 4781 4787 4800 4814 4924 4934 4938 4941 4947 4974 6433 6858 6868 6912 6963 7027 7037 7047 7058 7063 7073 7083 7093 7103 7113 
3 15 18 58 71 76 85 112 161 162 164 169 171 181 185 189 198 253 261 266 279 290 388 2298 2301 2355 2404 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4947 5195 6724 6858 6868 6878 6963 7026 7036 7046 7058 7063 7073 7083 7093 7103 7113 
1 15 18 61 67 74 85 112 156 162 164 169 171 181 185 189 198 253 261 266 278 291 388 1331 2300 2302 2402 3404 3405 4405 4413 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4519 4526 4572 4681 4781 4787 4800 4813 4869 4934 4938 4941 4947 5314 6706 6858 6868 6872 6963 7023 7036 7043 7058 7063 7073 7083 7093 7103 7116 
2 16 18 61 67 74 85 112 156 162 166 169 171 181 185 189 198 253 261 266 278 291 1298 2298 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4508 4519 4525 4568 4681 4781 4787 4800 4815 4844 4934 4938 4941 4947 5726 6405 6858 6868 6922 6963 7027 7037 7047 7058 7063 7073 7083 7093 7103 7113 
3 16 18 58 71 75 85 112 161 162 168 169 171 181 185 189 198 253 261 266 278 291 331 1388 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4505 4521 4527 4528 4628 4728 4786 4799 4808 4834 4937 4939 4945 4948 5595 6383 6858 6868 6908 6947 7025 7035 7045 7057 7063 7073 7083 7093 7103 7113 
3 16 18 58 71 75 86 112 161 163 168 170 171 181 185 189 198 253 261 266 279 289 331 1388 2300 2302 2402 3403 4030 4408 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4505 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4948 5755 6222 6858 6868 6882 6948 7026 7036 7046 7058 7063 7073 7083 7093 7103 7113 
3 15 18 58 71 74 86 112 161 163 164 170 171 181 185 189 198 253 261 266 279 286 331 1388 2300 2302 2402 3404 3405 4405 4410 4415 4427 4429 4431 4433 4435 4437 4439 4441 4492 4495 4500 4503 4504 4518 4526 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4946 4954 5947 6857 6867 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
1 15 18 64 67 79 85 153 156 162 164 169 171 181 185 189 199 258 264 276 278 290 321 2298 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4519 4526 4578 4681 4781 4787 4800 4817 4844 4934 4938 4941 4947 5254 5969 6858 6868 6922 6973 7027 7037 7047 7058 7063 7076 7086 7093 7103 7113 
2 16 18 64 67 76 85 112 156 162 168 169 171 181 185 189 199 253 261 266 278 291 331 2298 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4508 4519 4526 4578 4681 4781 4787 4800 4817 4844 4934 4938 4941 4947 5254 6284 6858 6868 6922 6973 7027 7037 7047 7058 7063 7073 7083 7093 7103 7113 
1 15 18 60 67 74 85 112 156 162 164 169 171 181 185 189 198 253 261 266 278 288 381 1320 2301 2355 2419 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4519 4527 4593 4681 4781 4787 4800 4816 4849 4934 4938 4941 4947 5574 6832 6858 6868 6920 6968 7027 7037 7047 7058 7063 7073 7083 7093 7103 7113 
2 16 18 60 67 75 85 126 156 162 166 169 171 181 185 189 198 241 261 266 278 286 331 1321 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4508 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4952 4954 5947 6857 6869 6870 6923 7023 7036 7043 7058 7063 7073 7083 7096 7103 7114 
3 16 18 58 71 74 90 112 155 163 168 170 171 181 185 189 198 253 261 266 279 286 331 1381 2301 2355 2403 3404 3405 4405 4410 4415 4427 4429 4431 4433 4435 4437 4439 4441 4492 4495 4498 4501 4504 4518 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4946 4954 5947 6857 6867 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
3 15 18 58 71 74 90 112 155 163 164 170 171 181 185 189 198 253 261 266 279 285 331 1381 2301 2355 2403 3404 3405 4405 4410 4415 4427 4429 4431 4433 4435 4437 4439 4441 4492 4495 4498 4501 4504 4518 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4946 4954 5947 6857 6867 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
3 15 18 57 71 74 90 112 155 163 164 170 171 181 185 189 198 253 261 266 279 285 331 1381 2301 2355 2403 3404 3405 4405 4410 4415 4427 4429 4431 4433 4435 4437 4439 4441 4492 4495 4498 4501 4504 4518 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4946 4954 5947 6857 6867 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
8 15 18 57 71 74 85 112 155 162 164 170 180 181 185 189 198 253 261 266 279 283 331 1320 2301 2355 2403 3404 3405 4405 4410 4415 4427 4429 4431 4433 4435 4437 4439 4441 4492 4495 4498 4501 4504 4518 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4946 4954 5947 6857 6867 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
1 16 18 62 71 76 85 112 161 162 168 169 171 181 185 189 198 253 261 266 278 292 331 2298 2300 2302 2402 3404 3405 4405 4412 4423 4427 4429 4431 4433 4436 4437 4439 4444 4494 4497 4500 4503 4505 4519 4526 4568 4681 4781 4787 4800 4817 4862 4934 4938 4941 4947 5855 6370 6860 6868 6922 6963 7027 7037 7047 7058 7063 7073 7083 7093 7103 7113 
1 15 18 61 67 75 85 112 156 162 164 169 171 181 185 189 199 253 261 266 278 292 302 1331 2300 2302 2402 3404 3405 4405 4412 4422 4427 4429 4431 4434 4435 4437 4439 4445 4494 4497 4500 4503 4504 4519 4526 4568 4681 4781 4787 4800 4816 4854 4934 4938 4941 4947 5114 6494 6858 6868 6922 6963 7027 7037 7047 7058 7063 7076 7083 7093 7103 7113 
2 16 18 61 67 75 85 125 156 162 168 169 171 181 185 189 199 248 261 266 278 292 331 1396 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4502 4506 4519 4526 4568 4681 4781 4787 4800 4816 4859 4934 4938 4941 4947 5555 6223 6858 6868 6920 6963 7026 7036 7046 7058 7063 7076 7083 7093 7103 7113 
1 16 18 64 68 74 85 112 158 162 168 169 171 181 185 189 198 253 261 266 278 290 1298 2298 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4493 4496 4500 4502 4508 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4953 4954 5947 6857 6869 6870 6923 7023 7037 7043 7058 7063 7076 7086 7093 7103 7113 
1 15 18 61 67 75 85 126 156 162 164 169 171 181 185 189 199 249 261 266 278 291 331 1321 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4519 4526 4568 4681 4781 4787 4800 4816 4854 4934 4938 4941 4947 5014 6816 6858 6868 6920 6963 7027 7037 7047 7058 7063 7075 7083 7093 7103 7113 
2 16 18 61 67 75 85 112 156 162 168 169 171 181 185 189 199 253 261 266 278 291 1228 2219 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4507 4519 4526 4560 4681 4781 4787 4800 4817 4849 4934 4938 4941 4947 5645 6326 6858 6868 6920 6963 7027 7037 7047 7057 7063 7075 7083 7093 7103 7113 
3 15 18 59 71 75 85 126 161 162 164 169 171 181 185 189 199 249 261 266 278 291 331 2298 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4519 4526 4568 4681 4781 4787 4800 4816 4849 4934 4938 4941 4947 5705 6706 6858 6868 6920 6963 7027 7037 7047 7058 7063 7073 7083 7093 7103 7113 
1 15 18 59 67 77 85 112 156 162 164 169 171 181 185 189 198 253 261 266 278 291 320 2298 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4504 4520 4527 4528 4628 4728 4786 4799 4808 4834 4936 4938 4941 4947 5796 6433 6860 6868 6922 6963 7027 7037 7047 7053 7063 7073 7083 7093 7103 7113 
2 16 18 59 67 76 85 112 156 162 165 169 171 181 185 189 198 253 261 266 278 287 331 2298 2300 2302 2402 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4507 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4947 5817 6413 6863 6868 6882 6933 7025 7036 7043 7058 7063 7073 7083 7096 7103 7116 
4 16 18 57 71 77 91 112 155 163 168 170 171 181 185 189 198 253 261 266 279 282 350 2298 2299 2302 2402 3402 3405 4405 4410 4415 4427 4429 4431 4433 4435 4437 4439 4441 4492 4495 4498 4501 4504 4518 4525 4528 4628 4728 4786 4799 4808 4834 4934 4938 4941 4946 4954 5947 6857 6867 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
1 15 18 62 67 74 85 126 156 162 164 169 171 181 185 189 198 241 261 266 278 288 1234 2298 2301 2355 2403 3404 3405 4405 4412 4423 4427 4429 4431 4433 4436 4437 4439 4445 4494 4497 4500 4503 4504 4519 4526 4574 4681 4781 4787 4800 4815 4859 4934 4938 4941 4947 5014 6751 6858 6868 6913 6963 7027 7037 7047 7058 7063 7073 7083 7093 7103 7113 
2 16 18 62 67 74 85 112 156 162 168 169 171 181 185 189 198 253 261 266 278 291 349 1321 2301 2355 2403 3404 3405 4405 4414 4415 4427 4429 4431 4433 4435 4437 4439 4441 4494 4497 4500 4503 4509 4524 4527 4528 4628 4728 4786 4799 4808 4834 4937 4940 4941 4950 5076 6635 6858 6869 6870 6923 7023 7033 7043 7053 7063 7073 7083 7093 7103 7113 
